id,name,code,code_name,division_type,short_code_name,order,is_usable,master_district_id
3107,Xã Bắc Bình,8785,xa_bac_binh,xã,bac_binh,8785,true,183
3108,Xã Thái Hòa,8788,xa_thai_hoa,xã,thai_hoa,8788,true,183
3109,Thị trấn Hoa Sơn,8789,thi_tran_hoa_son,thị trấn,hoa_son,8789,true,183
3110,Xã Liễn Sơn,8791,xa_lien_son,xã,lien_son,8791,true,183
3111,Xã Xuân Hòa,8794,xa_xuan_hoa,xã,xuan_hoa,8794,true,183
3112,Xã Vân Trục,8797,xa_van_truc,xã,van_truc,8797,true,183
3113,Xã Liên Hòa,8812,xa_lien_hoa,xã,lien_hoa,8812,true,183
3114,Xã Tử Du,8815,xa_tu_du,xã,tu_du,8815,true,183
3115,Xã Bàn Giản,8833,xa_ban_gian,xã,ban_gian,8833,true,183
3116,Xã Xuân Lôi,8836,xa_xuan_loi,xã,xuan_loi,8836,true,183
3117,Xã Đồng Ích,8839,xa_dong_ich,xã,dong_ich,8839,true,183
3118,Xã Tiên Lữ,8842,xa_tien_lu,xã,tien_lu,8842,true,183
3119,Xã Văn Quán,8845,xa_van_quan,xã,van_quan,8845,true,183
3120,Xã Đình Chu,8857,xa_dinh_chu,xã,dinh_chu,8857,true,183
3121,Xã Triệu Đề,8863,xa_trieu_de,xã,trieu_de,8863,true,183
3122,Xã Sơn Đông,8866,xa_son_dong,xã,son_dong,8866,true,183
3123,Thị trấn Hợp Hòa,8869,thi_tran_hop_hoa,thị trấn,hop_hoa,8869,true,184
3124,Xã Hoàng Hoa,8872,xa_hoang_hoa,xã,hoang_hoa,8872,true,184
3125,Xã Đồng Tĩnh,8875,xa_dong_tinh,xã,dong_tinh,8875,true,184
3126,Xã Kim Long,8878,xa_kim_long,xã,kim_long,8878,true,184
3127,Xã Hướng Đạo,8881,xa_huong_dao,xã,huong_dao,8881,true,184
3128,Xã Đạo Tú,8884,xa_dao_tu,xã,dao_tu,8884,true,184
3129,Xã An Hòa,8887,xa_an_hoa,xã,an_hoa,8887,true,184
3130,Xã Thanh Vân,8890,xa_thanh_van,xã,thanh_van,8890,true,184
3131,Xã Duy Phiên,8893,xa_duy_phien,xã,duy_phien,8893,true,184
3132,Xã Hoàng Đan,8896,xa_hoang_dan,xã,hoang_dan,8896,true,184
3133,Xã Hoàng Lâu,8899,xa_hoang_lau,xã,hoang_lau,8899,true,184
3134,Xã Vân Hội,8902,xa_van_hoi,xã,van_hoi,8902,true,184
3135,Xã Hợp Thịnh,8905,xa_hop_thinh,xã,hop_thinh,8905,true,184
3136,Thị trấn Tam Đảo,8908,thi_tran_tam_dao,thị trấn,tam_dao,8908,true,185
3137,Thị trấn Hợp Châu,8911,thi_tran_hop_chau,thị trấn,hop_chau,8911,true,185
3138,Xã Đạo Trù,8914,xa_dao_tru,xã,dao_tru,8914,true,185
3139,Xã Yên Dương,8917,xa_yen_duong,xã,yen_duong,8917,true,185
3140,Xã Bồ Lý,8920,xa_bo_ly,xã,bo_ly,8920,true,185
3141,Thị trấn Đại Đình,8923,thi_tran_dai_dinh,thị trấn,dai_dinh,8923,true,185
3142,Xã Tam Quan,8926,xa_tam_quan,xã,tam_quan,8926,true,185
3143,Xã Hồ Sơn,8929,xa_ho_son,xã,ho_son,8929,true,185
3144,Xã Minh Quang,8932,xa_minh_quang,xã,minh_quang,8932,true,185
3145,Thị trấn Hương Canh,8935,thi_tran_huong_canh,thị trấn,huong_canh,8935,true,186
3146,Thị trấn Gia Khánh,8936,thi_tran_gia_khanh,thị trấn,gia_khanh,8936,true,186
3147,Xã Trung Mỹ,8938,xa_trung_my,xã,trung_my,8938,true,186
3148,Thị trấn Bá Hiến,8944,thi_tran_ba_hien,thị trấn,ba_hien,8944,true,186
3149,Xã Thiện Kế,8947,xa_thien_ke,xã,thien_ke,8947,true,186
3150,Xã Hương Sơn,8950,xa_huong_son,xã,huong_son,8950,true,186
3151,Xã Tam Hợp,8953,xa_tam_hop,xã,tam_hop,8953,true,186
3152,Xã Quất Lưu,8956,xa_quat_luu,xã,quat_luu,8956,true,186
3153,Xã Sơn Lôi,8959,xa_son_loi,xã,son_loi,8959,true,186
3154,Thị trấn Đạo Đức,8962,thi_tran_dao_duc,thị trấn,dao_duc,8962,true,186
3155,Xã Tân Phong,8965,xa_tan_phong,xã,tan_phong,8965,true,186
3156,Thị trấn Thanh Lãng,8968,thi_tran_thanh_lang,thị trấn,thanh_lang,8968,true,186
3157,Xã Phú Xuân,8971,xa_phu_xuan,xã,phu_xuan,8971,true,186
3158,Thị trấn Yên Lạc,9025,thi_tran_yen_lac,thị trấn,yen_lac,9025,true,187
3159,Xã Đồng Cương,9028,xa_dong_cuong,xã,dong_cuong,9028,true,187
3160,Xã Đồng Văn,9031,xa_dong_van,xã,dong_van,9031,true,187
3161,Xã Bình Định,9034,xa_binh_dinh,xã,binh_dinh,9034,true,187
3162,Xã Trung Nguyên,9037,xa_trung_nguyen,xã,trung_nguyen,9037,true,187
3163,Xã Tề Lỗ,9040,xa_te_lo,xã,te_lo,9040,true,187
3164,Xã Tam Hồng,9043,xa_tam_hong,xã,tam_hong,9043,true,187
3165,Xã Yên Đồng,9046,xa_yen_dong,xã,yen_dong,9046,true,187
3166,Xã Văn Tiến,9049,xa_van_tien,xã,van_tien,9049,true,187
3167,Xã Nguyệt Đức,9052,xa_nguyet_duc,xã,nguyet_duc,9052,true,187
3168,Xã Yên Phương,9055,xa_yen_phuong,xã,yen_phuong,9055,true,187
3169,Xã Hồng Phương,9058,xa_hong_phuong,xã,hong_phuong,9058,true,187
3170,Xã Trung Kiên,9061,xa_trung_kien,xã,trung_kien,9061,true,187
3171,Xã Liên Châu,9064,xa_lien_chau,xã,lien_chau,9064,true,187
3172,Xã Đại Tự,9067,xa_dai_tu,xã,dai_tu,9067,true,187
3173,Xã Hồng Châu,9070,xa_hong_chau,xã,hong_chau,9070,true,187
3174,Xã Trung Hà,9073,xa_trung_ha,xã,trung_ha,9073,true,187
3175,Thị trấn Vĩnh Tường,9076,thi_tran_vinh_tuong,thị trấn,vinh_tuong,9076,true,188
3176,Xã Kim Xá,9079,xa_kim_xa,xã,kim_xa,9079,true,188
3177,Xã Yên Bình,9082,xa_yen_binh,xã,yen_binh,9082,true,188
3178,Xã Chấn Hưng,9085,xa_chan_hung,xã,chan_hung,9085,true,188
3179,Xã Nghĩa Hưng,9088,xa_nghia_hung,xã,nghia_hung,9088,true,188
3180,Xã Yên Lập,9091,xa_yen_lap,xã,yen_lap,9091,true,188
3181,Xã Việt Xuân,9094,xa_viet_xuan,xã,viet_xuan,9094,true,188
3182,Xã Bồ Sao,9097,xa_bo_sao,xã,bo_sao,9097,true,188
3183,Xã Đại Đồng,9100,xa_dai_dong,xã,dai_dong,9100,true,188
3184,Xã Tân Tiến,9103,xa_tan_tien,xã,tan_tien,9103,true,188
3185,Xã Lũng Hoà,9106,xa_lung_hoa,xã,lung_hoa,9106,true,188
3186,Xã Cao Đại,9109,xa_cao_dai,xã,cao_dai,9109,true,188
3187,Thị Trấn Thổ Tang,9112,thi_tran_tho_tang,thị trấn,tho_tang,9112,true,188
3188,Xã Vĩnh Sơn,9115,xa_vinh_son,xã,vinh_son,9115,true,188
3189,Xã Bình Dương,9118,xa_binh_duong,xã,binh_duong,9118,true,188
3190,Xã Tân Phú,9124,xa_tan_phu,xã,tan_phu,9124,true,188
3191,Xã Thượng Trưng,9127,xa_thuong_trung,xã,thuong_trung,9127,true,188
3192,Xã Vũ Di,9130,xa_vu_di,xã,vu_di,9130,true,188
3193,Xã Lý Nhân,9133,xa_ly_nhan,xã,ly_nhan,9133,true,188
3194,Xã Tuân Chính,9136,xa_tuan_chinh,xã,tuan_chinh,9136,true,188
3195,Xã Vân Xuân,9139,xa_van_xuan,xã,van_xuan,9139,true,188
3196,Xã Tam Phúc,9142,xa_tam_phuc,xã,tam_phuc,9142,true,188
3197,Thị trấn Tứ Trưng,9145,thi_tran_tu_trung,thị trấn,tu_trung,9145,true,188
3198,Xã Ngũ Kiên,9148,xa_ngu_kien,xã,ngu_kien,9148,true,188
3199,Xã An Tường,9151,xa_an_tuong,xã,an_tuong,9151,true,188
3200,Xã Vĩnh Thịnh,9154,xa_vinh_thinh,xã,vinh_thinh,9154,true,188
3201,Xã Phú Đa,9157,xa_phu_da,xã,phu_da,9157,true,188
3202,Xã Vĩnh Ninh,9160,xa_vinh_ninh,xã,vinh_ninh,9160,true,188
3203,Xã Lãng Công,8773,xa_lang_cong,xã,lang_cong,8773,true,189
3204,Xã Quang Yên,8776,xa_quang_yen,xã,quang_yen,8776,true,189
3205,Xã Bạch Lưu,8779,xa_bach_luu,xã,bach_luu,8779,true,189
3206,Xã Hải Lựu,8782,xa_hai_luu,xã,hai_luu,8782,true,189
3207,Xã Đồng Quế,8800,xa_dong_que,xã,dong_que,8800,true,189
3208,Xã Nhân Đạo,8803,xa_nhan_dao,xã,nhan_dao,8803,true,189
3209,Xã Đôn Nhân,8806,xa_don_nhan,xã,don_nhan,8806,true,189
3210,Xã Phương Khoan,8809,xa_phuong_khoan,xã,phuong_khoan,8809,true,189
3211,Xã Tân Lập,8818,xa_tan_lap,xã,tan_lap,8818,true,189
3212,Xã Nhạo Sơn,8821,xa_nhao_son,xã,nhao_son,8821,true,189
3213,Thị trấn Tam Sơn,8824,thi_tran_tam_son,thị trấn,tam_son,8824,true,189
3214,Xã Như Thụy,8827,xa_nhu_thuy,xã,nhu_thuy,8827,true,189
3215,Xã Yên Thạch,8830,xa_yen_thach,xã,yen_thach,8830,true,189
3216,Xã Đồng Thịnh,8848,xa_dong_thinh,xã,dong_thinh,8848,true,189
3217,Xã Tứ Yên,8851,xa_tu_yen,xã,tu_yen,8851,true,189
3218,Xã Đức Bác,8854,xa_duc_bac,xã,duc_bac,8854,true,189
3219,Xã Cao Phong,8860,xa_cao_phong,xã,cao_phong,8860,true,189
3220,Phường Vũ Ninh,9163,phuong_vu_ninh,phường,vu_ninh,9163,true,190
3221,Phường Đáp Cầu,9166,phuong_dap_cau,phường,dap_cau,9166,true,190
3222,Phường Thị Cầu,9169,phuong_thi_cau,phường,thi_cau,9169,true,190
3223,Phường Kinh Bắc,9172,phuong_kinh_bac,phường,kinh_bac,9172,true,190
3224,Phường Vệ An,9175,phuong_ve_an,phường,ve_an,9175,true,190
3474,Xã Cẩm Văn,10900,xa_cam_van,xã,cam_van,10900,true,204
3225,Phường Tiền An,9178,phuong_tien_an,phường,tien_an,9178,true,190
3226,Phường Đại Phúc,9181,phuong_dai_phuc,phường,dai_phuc,9181,true,190
3227,Phường Ninh Xá,9184,phuong_ninh_xa,phường,ninh_xa,9184,true,190
3228,Phường Suối Hoa,9187,phuong_suoi_hoa,phường,suoi_hoa,9187,true,190
3229,Phường Võ Cường,9190,phuong_vo_cuong,phường,vo_cuong,9190,true,190
3230,Phường Hòa Long,9214,phuong_hoa_long,phường,hoa_long,9214,true,190
3231,Phường Vạn An,9226,phuong_van_an,phường,van_an,9226,true,190
3232,Phường Khúc Xuyên,9235,phuong_khuc_xuyen,phường,khuc_xuyen,9235,true,190
3233,Phường Phong Khê,9244,phuong_phong_khe,phường,phong_khe,9244,true,190
3234,Phường Kim Chân,9256,phuong_kim_chan,phường,kim_chan,9256,true,190
3235,Phường Vân Dương,9271,phuong_van_duong,phường,van_duong,9271,true,190
3236,Phường Nam Sơn,9286,phuong_nam_son,phường,nam_son,9286,true,190
3237,Phường Khắc Niệm,9325,phuong_khac_niem,phường,khac_niem,9325,true,190
3238,Phường Hạp Lĩnh,9331,phuong_hap_linh,phường,hap_linh,9331,true,190
3239,Thị trấn Chờ,9193,thi_tran_cho,thị trấn,cho,9193,true,191
3240,Xã Dũng Liệt,9196,xa_dung_liet,xã,dung_liet,9196,true,191
3241,Xã Tam Đa,9199,xa_tam_da,xã,tam_da,9199,true,191
3242,Xã Tam Giang,9202,xa_tam_giang,xã,tam_giang,9202,true,191
3243,Xã Yên Trung,9205,xa_yen_trung,xã,yen_trung,9205,true,191
3244,Xã Thụy Hòa,9208,xa_thuy_hoa,xã,thuy_hoa,9208,true,191
3245,Xã Hòa Tiến,9211,xa_hoa_tien,xã,hoa_tien,9211,true,191
3246,Xã Đông Tiến,9217,xa_dong_tien,xã,dong_tien,9217,true,191
3247,Xã Yên Phụ,9220,xa_yen_phu,xã,yen_phu,9220,true,191
3248,Xã Trung Nghĩa,9223,xa_trung_nghia,xã,trung_nghia,9223,true,191
3249,Xã Đông Phong,9229,xa_dong_phong,xã,dong_phong,9229,true,191
3250,Xã Long Châu,9232,xa_long_chau,xã,long_chau,9232,true,191
3251,Xã Văn Môn,9238,xa_van_mon,xã,van_mon,9238,true,191
3252,Xã Đông Thọ,9241,xa_dong_tho,xã,dong_tho,9241,true,191
3253,Thị trấn Phố Mới,9247,thi_tran_pho_moi,thị trấn,pho_moi,9247,true,192
3254,Xã Việt Thống,9250,xa_viet_thong,xã,viet_thong,9250,true,192
3255,Xã Đại Xuân,9253,xa_dai_xuan,xã,dai_xuan,9253,true,192
3256,Xã Nhân Hòa,9259,xa_nhan_hoa,xã,nhan_hoa,9259,true,192
3257,Xã Bằng An,9262,xa_bang_an,xã,bang_an,9262,true,192
3258,Xã Phương Liễu,9265,xa_phuong_lieu,xã,phuong_lieu,9265,true,192
3259,Xã Quế Tân,9268,xa_que_tan,xã,que_tan,9268,true,192
3260,Xã Phù Lương,9274,xa_phu_luong,xã,phu_luong,9274,true,192
3261,Xã Phù Lãng,9277,xa_phu_lang,xã,phu_lang,9277,true,192
3262,Xã Phượng Mao,9280,xa_phuong_mao,xã,phuong_mao,9280,true,192
3263,Xã Việt Hùng,9283,xa_viet_hung,xã,viet_hung,9283,true,192
3264,Xã Ngọc Xá,9289,xa_ngoc_xa,xã,ngoc_xa,9289,true,192
3265,Xã Châu Phong,9292,xa_chau_phong,xã,chau_phong,9292,true,192
3266,Xã Bồng Lai,9295,xa_bong_lai,xã,bong_lai,9295,true,192
3267,Xã Cách Bi,9298,xa_cach_bi,xã,cach_bi,9298,true,192
3268,Xã Đào Viên,9301,xa_dao_vien,xã,dao_vien,9301,true,192
3269,Xã Yên Giả,9304,xa_yen_gia,xã,yen_gia,9304,true,192
3270,Xã Mộ Đạo,9307,xa_mo_dao,xã,mo_dao,9307,true,192
3271,Xã Đức Long,9310,xa_duc_long,xã,duc_long,9310,true,192
3272,Xã Chi Lăng,9313,xa_chi_lang,xã,chi_lang,9313,true,192
3273,Xã Hán Quảng,9316,xa_han_quang,xã,han_quang,9316,true,192
3274,Thị trấn Lim,9319,thi_tran_lim,thị trấn,lim,9319,true,193
3275,Xã Phú Lâm,9322,xa_phu_lam,xã,phu_lam,9322,true,193
3276,Xã Nội Duệ,9328,xa_noi_due,xã,noi_due,9328,true,193
3277,Xã Liên Bão,9334,xa_lien_bao,xã,lien_bao,9334,true,193
3278,Xã Hiên Vân,9337,xa_hien_van,xã,hien_van,9337,true,193
3279,Xã Hoàn Sơn,9340,xa_hoan_son,xã,hoan_son,9340,true,193
3280,Xã Lạc Vệ,9343,xa_lac_ve,xã,lac_ve,9343,true,193
3281,Xã Việt Đoàn,9346,xa_viet_doan,xã,viet_doan,9346,true,193
3282,Xã Phật Tích,9349,xa_phat_tich,xã,phat_tich,9349,true,193
3283,Xã Tân Chi,9352,xa_tan_chi,xã,tan_chi,9352,true,193
3284,Xã Đại Đồng,9355,xa_dai_dong,xã,dai_dong,9355,true,193
3285,Xã Tri Phương,9358,xa_tri_phuong,xã,tri_phuong,9358,true,193
3286,Xã Minh Đạo,9361,xa_minh_dao,xã,minh_dao,9361,true,193
3287,Xã Cảnh Hưng,9364,xa_canh_hung,xã,canh_hung,9364,true,193
3288,Phường Đông Ngàn,9367,phuong_dong_ngan,phường,dong_ngan,9367,true,194
3289,Phường Tam Sơn,9370,phuong_tam_son,phường,tam_son,9370,true,194
3290,Phường Hương Mạc,9373,phuong_huong_mac,phường,huong_mac,9373,true,194
3291,Phường Tương Giang,9376,phuong_tuong_giang,phường,tuong_giang,9376,true,194
3292,Phường Phù Khê,9379,phuong_phu_khe,phường,phu_khe,9379,true,194
3293,Phường Đồng Kỵ,9382,phuong_dong_ky,phường,dong_ky,9382,true,194
3294,Phường Trang Hạ,9383,phuong_trang_ha,phường,trang_ha,9383,true,194
3295,Phường Đồng Nguyên,9385,phuong_dong_nguyen,phường,dong_nguyen,9385,true,194
3296,Phường Châu Khê,9388,phuong_chau_khe,phường,chau_khe,9388,true,194
3297,Phường Tân Hồng,9391,phuong_tan_hong,phường,tan_hong,9391,true,194
3298,Phường Đình Bảng,9394,phuong_dinh_bang,phường,dinh_bang,9394,true,194
3299,Phường Phù Chẩn,9397,phuong_phu_chan,phường,phu_chan,9397,true,194
3300,Thị trấn Hồ,9400,thi_tran_ho,thị trấn,ho,9400,true,195
3301,Xã Hoài Thượng,9403,xa_hoai_thuong,xã,hoai_thuong,9403,true,195
3302,Xã Đại Đồng Thành,9406,xa_dai_dong_thanh,xã,dai_dong_thanh,9406,true,195
3303,Xã Mão Điền,9409,xa_mao_dien,xã,mao_dien,9409,true,195
3304,Xã Song Hồ,9412,xa_song_ho,xã,song_ho,9412,true,195
3305,Xã Đình Tổ,9415,xa_dinh_to,xã,dinh_to,9415,true,195
3306,Xã An Bình,9418,xa_an_binh,xã,an_binh,9418,true,195
3307,Xã Trí Quả,9421,xa_tri_qua,xã,tri_qua,9421,true,195
3308,Xã Gia Đông,9424,xa_gia_dong,xã,gia_dong,9424,true,195
3309,Xã Thanh Khương,9427,xa_thanh_khuong,xã,thanh_khuong,9427,true,195
3310,Xã Trạm Lộ,9430,xa_tram_lo,xã,tram_lo,9430,true,195
3311,Xã Xuân Lâm,9433,xa_xuan_lam,xã,xuan_lam,9433,true,195
3312,Xã Hà Mãn,9436,xa_ha_man,xã,ha_man,9436,true,195
3313,Xã Ngũ Thái,9439,xa_ngu_thai,xã,ngu_thai,9439,true,195
3314,Xã Nguyệt Đức,9442,xa_nguyet_duc,xã,nguyet_duc,9442,true,195
3315,Xã Ninh Xá,9445,xa_ninh_xa,xã,ninh_xa,9445,true,195
3316,Xã Nghĩa Đạo,9448,xa_nghia_dao,xã,nghia_dao,9448,true,195
3317,Xã Song Liễu,9451,xa_song_lieu,xã,song_lieu,9451,true,195
3318,Thị trấn Gia Bình,9454,thi_tran_gia_binh,thị trấn,gia_binh,9454,true,196
3319,Xã Vạn Ninh,9457,xa_van_ninh,xã,van_ninh,9457,true,196
3320,Xã Thái Bảo,9460,xa_thai_bao,xã,thai_bao,9460,true,196
3321,Xã Giang Sơn,9463,xa_giang_son,xã,giang_son,9463,true,196
3322,Xã Cao Đức,9466,xa_cao_duc,xã,cao_duc,9466,true,196
3323,Xã Đại Lai,9469,xa_dai_lai,xã,dai_lai,9469,true,196
3324,Xã Song Giang,9472,xa_song_giang,xã,song_giang,9472,true,196
3325,Xã Bình Dương,9475,xa_binh_duong,xã,binh_duong,9475,true,196
3326,Xã Lãng Ngâm,9478,xa_lang_ngam,xã,lang_ngam,9478,true,196
3327,Xã Nhân Thắng,9481,xa_nhan_thang,xã,nhan_thang,9481,true,196
3328,Xã Xuân Lai,9484,xa_xuan_lai,xã,xuan_lai,9484,true,196
3329,Xã Đông Cứu,9487,xa_dong_cuu,xã,dong_cuu,9487,true,196
3330,Xã Đại Bái,9490,xa_dai_bai,xã,dai_bai,9490,true,196
3331,Xã Quỳnh Phú,9493,xa_quynh_phu,xã,quynh_phu,9493,true,196
3332,Thị trấn Thứa,9496,thi_tran_thua,thị trấn,thua,9496,true,197
3333,Xã An Thịnh,9499,xa_an_thinh,xã,an_thinh,9499,true,197
3334,Xã Trung Kênh,9502,xa_trung_kenh,xã,trung_kenh,9502,true,197
3335,Xã Phú Hòa,9505,xa_phu_hoa,xã,phu_hoa,9505,true,197
3336,Xã Mỹ Hương,9508,xa_my_huong,xã,my_huong,9508,true,197
3337,Xã Tân Lãng,9511,xa_tan_lang,xã,tan_lang,9511,true,197
3338,Xã Quảng Phú,9514,xa_quang_phu,xã,quang_phu,9514,true,197
3339,Xã Trừng Xá,9517,xa_trung_xa,xã,trung_xa,9517,true,197
3340,Xã Lai Hạ,9520,xa_lai_ha,xã,lai_ha,9520,true,197
3341,Xã Trung Chính,9523,xa_trung_chinh,xã,trung_chinh,9523,true,197
3342,Xã Minh Tân,9526,xa_minh_tan,xã,minh_tan,9526,true,197
3343,Xã Bình Định,9529,xa_binh_dinh,xã,binh_dinh,9529,true,197
3344,Xã Phú Lương,9532,xa_phu_luong,xã,phu_luong,9532,true,197
3345,Xã Lâm Thao,9535,xa_lam_thao,xã,lam_thao,9535,true,197
3346,Phường Cẩm Thượng,10507,phuong_cam_thuong,phường,cam_thuong,10507,true,198
3347,Phường Bình Hàn,10510,phuong_binh_han,phường,binh_han,10510,true,198
3348,Phường Ngọc Châu,10513,phuong_ngoc_chau,phường,ngoc_chau,10513,true,198
3349,Phường Nhị Châu,10514,phuong_nhi_chau,phường,nhi_chau,10514,true,198
3350,Phường Quang Trung,10516,phuong_quang_trung,phường,quang_trung,10516,true,198
3351,Phường Nguyễn Trãi,10519,phuong_nguyen_trai,phường,nguyen_trai,10519,true,198
3352,Phường Phạm Ngũ Lão,10522,phuong_pham_ngu_lao,phường,pham_ngu_lao,10522,true,198
3353,Phường Trần Hưng Đạo,10525,phuong_tran_hung_dao,phường,tran_hung_dao,10525,true,198
3354,Phường Trần Phú,10528,phuong_tran_phu,phường,tran_phu,10528,true,198
3355,Phường Thanh Bình,10531,phuong_thanh_binh,phường,thanh_binh,10531,true,198
3356,Phường Tân Bình,10532,phuong_tan_binh,phường,tan_binh,10532,true,198
3357,Phường Lê Thanh Nghị,10534,phuong_le_thanh_nghi,phường,le_thanh_nghi,10534,true,198
3358,Phường Hải Tân,10537,phuong_hai_tan,phường,hai_tan,10537,true,198
3359,Phường Tứ Minh,10540,phuong_tu_minh,phường,tu_minh,10540,true,198
3360,Phường Việt Hoà,10543,phuong_viet_hoa,phường,viet_hoa,10543,true,198
3361,Phường Ái Quốc,10660,phuong_ai_quoc,phường,ai_quoc,10660,true,198
3362,Xã An Thượng,10663,xa_an_thuong,xã,an_thuong,10663,true,198
3363,Phường Nam Đồng,10672,phuong_nam_dong,phường,nam_dong,10672,true,198
3364,Xã Quyết Thắng,10822,xa_quyet_thang,xã,quyet_thang,10822,true,198
3365,Xã Tiền Tiến,10837,xa_tien_tien,xã,tien_tien,10837,true,198
3366,Phường Thạch Khôi,11002,phuong_thach_khoi,phường,thach_khoi,11002,true,198
3367,Xã Liên Hồng,11005,xa_lien_hong,xã,lien_hong,11005,true,198
3368,Phường Tân Hưng,11011,phuong_tan_hung,phường,tan_hung,11011,true,198
3369,Xã Gia Xuyên,11017,xa_gia_xuyen,xã,gia_xuyen,11017,true,198
3370,Xã Ngọc Sơn,11077,xa_ngoc_son,xã,ngoc_son,11077,true,198
3371,Phường Phả Lại,10546,phuong_pha_lai,phường,pha_lai,10546,true,199
3372,Phường Sao Đỏ,10549,phuong_sao_do,phường,sao_do,10549,true,199
3373,Phường Bến Tắm,10552,phuong_ben_tam,phường,ben_tam,10552,true,199
3374,Xã Hoàng Hoa Thám,10555,xa_hoang_hoa_tham,xã,hoang_hoa_tham,10555,true,199
3375,Xã Bắc An,10558,xa_bac_an,xã,bac_an,10558,true,199
3376,Xã Hưng Đạo,10561,xa_hung_dao,xã,hung_dao,10561,true,199
3377,Xã Lê Lợi,10564,xa_le_loi,xã,le_loi,10564,true,199
3378,Phường Hoàng Tiến,10567,phuong_hoang_tien,phường,hoang_tien,10567,true,199
3379,Phường Cộng Hoà,10570,phuong_cong_hoa,phường,cong_hoa,10570,true,199
3380,Phường Hoàng Tân,10573,phuong_hoang_tan,phường,hoang_tan,10573,true,199
3381,Phường Cổ Thành,10576,phuong_co_thanh,phường,co_thanh,10576,true,199
3382,Phường Văn An,10579,phuong_van_an,phường,van_an,10579,true,199
3383,Phường Chí Minh,10582,phuong_chi_minh,phường,chi_minh,10582,true,199
3384,Phường Văn Đức,10585,phuong_van_duc,phường,van_duc,10585,true,199
3385,Phường Thái Học,10588,phuong_thai_hoc,phường,thai_hoc,10588,true,199
3386,Xã Nhân Huệ,10591,xa_nhan_hue,xã,nhan_hue,10591,true,199
3387,Phường An Lạc,10594,phuong_an_lac,phường,an_lac,10594,true,199
3388,Phường Đồng Lạc,10600,phuong_dong_lac,phường,dong_lac,10600,true,199
3389,Phường Tân Dân,10603,phuong_tan_dan,phường,tan_dan,10603,true,199
3390,Thị trấn Nam Sách,10606,thi_tran_nam_sach,thị trấn,nam_sach,10606,true,200
3391,Xã Nam Hưng,10609,xa_nam_hung,xã,nam_hung,10609,true,200
3392,Xã Nam Tân,10612,xa_nam_tan,xã,nam_tan,10612,true,200
3393,Xã Hợp Tiến,10615,xa_hop_tien,xã,hop_tien,10615,true,200
3394,Xã Hiệp Cát,10618,xa_hiep_cat,xã,hiep_cat,10618,true,200
3395,Xã Thanh Quang,10621,xa_thanh_quang,xã,thanh_quang,10621,true,200
3396,Xã Quốc Tuấn,10624,xa_quoc_tuan,xã,quoc_tuan,10624,true,200
3397,Xã Nam Chính,10627,xa_nam_chinh,xã,nam_chinh,10627,true,200
3398,Xã An Bình,10630,xa_an_binh,xã,an_binh,10630,true,200
3399,Xã Nam Trung,10633,xa_nam_trung,xã,nam_trung,10633,true,200
3400,Xã An Sơn,10636,xa_an_son,xã,an_son,10636,true,200
3401,Xã Cộng Hòa,10639,xa_cong_hoa,xã,cong_hoa,10639,true,200
3402,Xã Thái Tân,10642,xa_thai_tan,xã,thai_tan,10642,true,200
3403,Xã An Lâm,10645,xa_an_lam,xã,an_lam,10645,true,200
3404,Xã Phú Điền,10648,xa_phu_dien,xã,phu_dien,10648,true,200
3405,Xã Nam Hồng,10651,xa_nam_hong,xã,nam_hong,10651,true,200
3406,Xã Hồng Phong,10654,xa_hong_phong,xã,hong_phong,10654,true,200
3407,Xã Đồng Lạc,10657,xa_dong_lac,xã,dong_lac,10657,true,200
3408,Xã Minh Tân,10666,xa_minh_tan,xã,minh_tan,10666,true,200
3409,Phường An Lưu,10675,phuong_an_luu,phường,an_luu,10675,true,201
3410,Xã Bạch Đằng,10678,xa_bach_dang,xã,bach_dang,10678,true,201
3411,Phường Thất Hùng,10681,phuong_that_hung,phường,that_hung,10681,true,201
3412,Xã Lê Ninh,10684,xa_le_ninh,xã,le_ninh,10684,true,201
3413,Xã Hoành Sơn,10687,xa_hoanh_son,xã,hoanh_son,10687,true,201
3414,Phường Phạm Thái,10693,phuong_pham_thai,phường,pham_thai,10693,true,201
3415,Phường Duy Tân,10696,phuong_duy_tan,phường,duy_tan,10696,true,201
3416,Phường Tân Dân,10699,phuong_tan_dan,phường,tan_dan,10699,true,201
3417,Phường Minh Tân,10702,phuong_minh_tan,phường,minh_tan,10702,true,201
3418,Xã Quang Thành,10705,xa_quang_thanh,xã,quang_thanh,10705,true,201
3419,Xã Hiệp Hòa,10708,xa_hiep_hoa,xã,hiep_hoa,10708,true,201
3420,Phường Phú Thứ,10714,phuong_phu_thu,phường,phu_thu,10714,true,201
3421,Xã Thăng Long,10717,xa_thang_long,xã,thang_long,10717,true,201
3422,Xã Lạc Long,10720,xa_lac_long,xã,lac_long,10720,true,201
3423,Phường An Sinh,10723,phuong_an_sinh,phường,an_sinh,10723,true,201
3424,Phường Hiệp Sơn,10726,phuong_hiep_son,phường,hiep_son,10726,true,201
3425,Xã Thượng Quận,10729,xa_thuong_quan,xã,thuong_quan,10729,true,201
3426,Phường An Phụ,10732,phuong_an_phu,phường,an_phu,10732,true,201
3427,Phường Hiệp An,10735,phuong_hiep_an,phường,hiep_an,10735,true,201
